Emotions,Path
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-04-01-01-02-19.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-04-01-02-01-19.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-04-01-02-02-19.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-04-02-01-01-19.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-04-02-01-02-19.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-04-02-02-01-19.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-04-02-02-02-19.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-05-01-01-01-19.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-05-01-01-02-19.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-05-01-02-01-19.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-05-01-02-02-19.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-05-02-01-01-19.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-05-02-01-02-19.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-05-02-02-01-19.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-05-02-02-02-19.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-06-01-01-01-19.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-06-01-01-02-19.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-06-01-02-01-19.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-06-01-02-02-19.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-06-02-01-01-19.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-06-02-01-02-19.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-06-02-02-01-19.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-06-02-02-02-19.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-07-01-01-01-19.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-07-01-01-02-19.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-07-01-02-01-19.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-07-01-02-02-19.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-07-02-01-01-19.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-07-02-01-02-19.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-07-02-02-01-19.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-07-02-02-02-19.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-08-01-01-01-19.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-08-01-01-02-19.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-08-01-02-01-19.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-08-01-02-02-19.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-08-02-01-01-19.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-08-02-01-02-19.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-08-02-02-01-19.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_19/03-01-08-02-02-02-19.wav
Neutral,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-01-01-01-01-20.wav
Neutral,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-01-01-01-02-20.wav
Neutral,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-01-01-02-01-20.wav
Neutral,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-01-01-02-02-20.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-02-01-01-01-20.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-02-01-01-02-20.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-02-01-02-01-20.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-02-01-02-02-20.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-02-02-01-01-20.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-02-02-01-02-20.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-02-02-02-01-20.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-02-02-02-02-20.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-03-01-01-01-20.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-03-01-01-02-20.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-03-01-02-01-20.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-03-01-02-02-20.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-03-02-01-01-20.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-03-02-01-02-20.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-03-02-02-01-20.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-03-02-02-02-20.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-04-01-01-01-20.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-04-01-01-02-20.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-04-01-02-01-20.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-04-01-02-02-20.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-04-02-01-01-20.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-04-02-01-02-20.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-04-02-02-01-20.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-04-02-02-02-20.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-05-01-01-01-20.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-05-01-01-02-20.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-05-01-02-01-20.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-05-01-02-02-20.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-05-02-01-01-20.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-05-02-01-02-20.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-05-02-02-01-20.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-05-02-02-02-20.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-06-01-01-01-20.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-06-01-01-02-20.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-06-01-02-01-20.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-06-01-02-02-20.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-06-02-01-01-20.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-06-02-01-02-20.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-06-02-02-01-20.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-06-02-02-02-20.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-07-01-01-01-20.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-07-01-01-02-20.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-07-01-02-01-20.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-07-01-02-02-20.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-07-02-01-01-20.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-07-02-01-02-20.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-07-02-02-01-20.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-07-02-02-02-20.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-08-01-01-01-20.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-08-01-01-02-20.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-08-01-02-01-20.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-08-01-02-02-20.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-08-02-01-01-20.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-08-02-01-02-20.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-08-02-02-01-20.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_20/03-01-08-02-02-02-20.wav
Neutral,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-01-01-01-01-21.wav
Neutral,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-01-01-01-02-21.wav
Neutral,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-01-01-02-01-21.wav
Neutral,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-01-01-02-02-21.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-02-01-01-01-21.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-02-01-01-02-21.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-02-01-02-01-21.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-02-01-02-02-21.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-02-02-01-01-21.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-02-02-01-02-21.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-02-02-02-01-21.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-02-02-02-02-21.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-03-01-01-01-21.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-03-01-01-02-21.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-03-01-02-01-21.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-03-01-02-02-21.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-03-02-01-01-21.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-03-02-01-02-21.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-03-02-02-01-21.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-03-02-02-02-21.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-04-01-01-01-21.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-04-01-01-02-21.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-04-01-02-01-21.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-04-01-02-02-21.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-04-02-01-01-21.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-04-02-01-02-21.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-04-02-02-01-21.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-04-02-02-02-21.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-05-01-01-01-21.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-05-01-01-02-21.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-05-01-02-01-21.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-05-01-02-02-21.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-05-02-01-01-21.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-05-02-01-02-21.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-05-02-02-01-21.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-05-02-02-02-21.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-06-01-01-01-21.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-06-01-01-02-21.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-06-01-02-01-21.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-06-01-02-02-21.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-06-02-01-01-21.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-06-02-01-02-21.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-06-02-02-01-21.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-06-02-02-02-21.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-07-01-01-01-21.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-07-01-01-02-21.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-07-01-02-01-21.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-07-01-02-02-21.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-07-02-01-01-21.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-07-02-01-02-21.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-07-02-02-01-21.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-07-02-02-02-21.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-08-01-01-01-21.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-08-01-01-02-21.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-08-01-02-01-21.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-08-01-02-02-21.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-08-02-01-01-21.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-08-02-01-02-21.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-08-02-02-01-21.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_21/03-01-08-02-02-02-21.wav
Neutral,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-01-01-01-01-22.wav
Neutral,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-01-01-01-02-22.wav
Neutral,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-01-01-02-01-22.wav
Neutral,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-01-01-02-02-22.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-02-01-01-01-22.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-02-01-01-02-22.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-02-01-02-01-22.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-02-01-02-02-22.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-02-02-01-01-22.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-02-02-01-02-22.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-02-02-02-01-22.wav
Calm,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-02-02-02-02-22.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-03-01-01-01-22.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-03-01-01-02-22.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-03-01-02-01-22.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-03-01-02-02-22.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-03-02-01-01-22.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-03-02-01-02-22.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-03-02-02-01-22.wav
Happy,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-03-02-02-02-22.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-04-01-01-01-22.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-04-01-01-02-22.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-04-01-02-01-22.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-04-01-02-02-22.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-04-02-01-01-22.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-04-02-01-02-22.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-04-02-02-01-22.wav
Sad,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-04-02-02-02-22.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-05-01-01-01-22.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-05-01-01-02-22.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-05-01-02-01-22.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-05-01-02-02-22.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-05-02-01-01-22.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-05-02-01-02-22.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-05-02-02-01-22.wav
Angry,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-05-02-02-02-22.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-06-01-01-01-22.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-06-01-01-02-22.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-06-01-02-01-22.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-06-01-02-02-22.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-06-02-01-01-22.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-06-02-01-02-22.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-06-02-02-01-22.wav
Fear,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-06-02-02-02-22.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-07-01-01-01-22.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-07-01-01-02-22.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-07-01-02-01-22.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-07-01-02-02-22.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-07-02-01-01-22.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-07-02-01-02-22.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-07-02-02-01-22.wav
Disgust,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-07-02-02-02-22.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-08-01-01-01-22.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-08-01-01-02-22.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-08-01-02-01-22.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-08-01-02-02-22.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-08-02-01-01-22.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-08-02-01-02-22.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-08-02-02-01-22.wav
Surprise,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_22/03-01-08-02-02-02-22.wav
Neutral,C:/Users/shiva/Desktop/Python/Machine Learning/speech recognition/ravdess/Actor_23/03-01-01-01-01-01-23.wav
